-3.438723	2.851143	1.473252	4.494435	3.424397	-0.505634	3.334537	-2.722945	6.620393	-0.713709	13.283807	-4.502533	-2.885406	5.957124	-5.464564	-1.836002	-6.632653	-4.084595	-4.154804	1.834817	4.606063	5.054597	-2.000497	4.27681	-3.002045	-3.94814	10.359955	1.803546	2.223859	-4.531533	3.740812	-0.952013	-6.965715	-3.075726	-0.994282	-5.370499	2.444371	-6.751315	-0.237122	-3.94798
1.593089	-0.134391	-0.851776	0.209015	-0.341666	4.181501	1.948099	2.545994	2.518433	0.559063	1.641684	1.937719	3.253148	2.845337	2.399436	3.51871	2.822901	-0.649382	0.095413	6.432376	-0.474735	0.907279	0.497868	-1.882193	0.044633	-2.537125	-1.862294	4.375299	-1.406903	-0.801581	0.114834	3.714044	-1.348492	-2.311102	1.770675	-0.350219	-1.177242	1.062134	-0.038931	2.891713
2.713991	0.893988	0.662358	1.762285	0.476871	0.297616	-1.655917	1.731196	0.370032	0.709216	-0.066619	0.334026	0.580484	0.982979	0.474176	0.237894	-0.097914	0.772861	-0.291019	1.243216	2.107624	1.600083	0.705971	0.362264	-0.567746	-0.174889	0.047366	-0.030416	2.296188	0.011068	-0.036631	0.788929	-0.007623	-0.792514	-0.44977	-0.789743	0.358662	0.556645	0.33876	0.071788
4.624113	0.128361	2.121508	1.486035	3.186423	3.489931	6.864754	2.854218	4.189268	3.838394	-2.213917	3.063818	-3.606472	5.136007	-0.67224	1.059412	5.785991	-1.51374	-1.00479	5.747216	-1.056884	-3.613182	3.337007	-4.547099	3.216039	-4.39682	-7.209053	-5.682111	4.793213	-1.946447	-3.246281	6.201456	-7.437088	1.890268	1.133087	3.451713	-7.779682	0.213555	10.316758	0.724226
1.163378	0.819682	1.390062	-1.092086	1.186688	0.450959	1.514667	1.378897	2.381612	2.230265	0.075397	0.92867	1.561824	1.492591	0.316981	0.328684	1.573863	0.932797	1.41949	2.055819	0.297904	-0.302586	0.184468	-1.210654	-0.44921	-1.010759	0.253928	0.606622	-0.016666	-0.010285	1.059147	0.066081	-0.510657	0.831006	1.052865	-0.381508	-0.598707	-0.093681	-0.040601	1.099865
3.251708	-5.579373	0.864449	4.795203	-2.634918	-0.071641	-4.599858	-4.190981	2.778332	3.984584	-4.02817	5.681578	-3.223509	-1.235982	4.994456	-5.895421	-3.559821	1.255643	-7.294226	-2.406477	3.230773	-3.913044	-3.870038	6.908588	-0.280872	3.671734	-5.256446	-0.992149	-1.141873	4.611873	-2.329108	-0.760761	3.009681	4.961995	-2.277607	-1.900018	-1.717286	-0.401373	2.747739	-0.11718
-0.771906	-0.617741	2.972336	5.011337	-1.367605	3.198491	10.004216	-1.930745	-2.956419	-0.15721	3.860712	-6.040014	-0.164916	-1.426395	2.515916	1.240243	3.387201	-1.42985	-2.568907	-2.299936	0.816849	2.031641	3.967398	0.384194	-1.995222	3.178953	3.546313	-1.115634	3.841406	-1.856413	4.249064	-1.51109	-1.738003	6.916683	-0.399445	4.735797	5.463068	-0.665998	-3.390221	-1.58004
-0.463804	2.310307	2.148213	1.083551	1.549541	1.306047	0.900733	0.989369	-0.223452	1.881745	2.203803	1.046666	1.100907	-0.195474	-0.960149	1.290484	1.628296	0.863526	1.487219	0.828176	-0.410819	0.2877	0.242666	-1.69852	-0.556512	0.053483	-2.150024	-0.160787	-0.458192	0.067791	0.846068	0.433489	-0.071624	0.108294	-1.596378	1.147094	-0.607837	0.150443	-0.207726	-0.524824
0.193893	3.773189	-2.90784	-1.032935	-3.37821	0.502687	3.340166	0.803732	3.479553	-1.638676	5.996996	3.811679	1.510842	5.686988	6.909728	-0.315319	1.933581	1.866668	-3.209663	1.533481	1.044536	-1.222004	2.063898	-4.774212	1.38105	2.608651	-4.398762	1.547617	2.539324	-0.30665	1.0441	-3.299095	-0.223404	-4.239673	-0.192795	-2.032586	-1.48594	-1.407996	2.198668	-3.799434
4.095367	-0.122771	3.127007	5.059176	2.391771	2.846294	-0.398493	-2.52807	-1.659108	2.480512	8.198879	-6.977548	4.233275	1.634535	3.757662	-2.987052	1.599795	1.811269	-1.937	-1.451753	-8.083011	-5.72085	-4.002501	-2.510263	-0.512946	-4.394422	2.199937	3.717865	-2.049358	2.070539	-4.870556	7.060902	1.602612	0.663565	-1.34341	-0.476549	-7.435959	3.169569	0.211747	-0.524238
0.582501	1.183825	-1.46956	0.207959	0.634757	2.046699	2.864651	0.31109	2.353978	0.180084	0.994057	2.195685	1.266174	1.306475	1.196225	1.671919	1.198168	1.178622	1.35903	0.226033	-0.936618	-0.746606	-0.025131	0.728019	0.12906	-0.639493	1.472298	0.438161	2.142693	-0.054993	0.212175	0.225999	0.894138	-0.139739	0.552086	1.955433	-3.626165	2.879856	-2.726861	-0.517447
0.555497	2.670515	2.001993	2.651811	1.040125	2.258073	1.111881	0.841719	2.306181	2.084079	0.625833	-0.23857	-0.611509	1.312395	0.824589	1.529281	3.362434	2.600987	-0.14545	0.623949	0.971097	-0.741449	2.619872	-0.6448	0.465164	-0.474844	-0.732351	-0.991534	-0.764491	0.196653	-0.244783	0.017743	-0.209586	-0.068595	-0.471413	0.790131	-0.906217	2.992322	-0.122835	1.555322
1.778282	-0.424531	0.536929	2.879992	0.475619	3.047141	1.12924	1.877537	-0.701078	-0.387707	1.190764	-1.047636	1.721904	0.479979	1.122504	2.085356	2.989867	1.92353	0.939349	1.416958	0.079383	-3.311868	-0.019013	-1.092064	0.71963	-3.838233	-1.216964	-1.112902	-1.453469	-1.207127	-0.83517	0.482492	-0.800103	1.439592	0.888741	1.785307	-0.716167	-0.911357	1.948578	1.5436
-0.06776	-0.041288	5.021695	1.886782	5.655837	-1.130082	4.984793	-1.680433	2.519474	2.782527	-0.309569	-0.633941	1.373598	-0.995998	1.552124	3.43839	4.168192	1.966141	1.386011	-1.08471	0.821902	1.565455	-0.515113	-0.879363	-3.042646	1.971591	3.551747	-0.090625	-1.373301	-0.121621	1.360297	1.332626	1.71138	3.512764	-0.326244	-0.918624	1.438026	1.694495	1.547813	0.67687
0.165586	1.303872	1.128691	2.066132	0.2155	-0.076202	-0.800033	2.893573	1.296624	0.565353	1.503286	2.173019	1.471329	2.504371	1.891725	1.875377	-0.197855	3.006004	0.174134	-0.481876	-1.11896	0.135092	0.024904	1.441356	-1.771047	0.520684	-1.255176	0.076479	0.883987	0.24431	-2.129617	0.834877	-0.064083	2.158673	-1.824104	-0.557644	-0.908084	-1.502439	0.088915	-0.917534
1.115224	0.700359	1.305473	0.204129	1.871651	1.513184	-1.212912	1.476647	2.477021	1.93056	1.181463	0.373887	1.864199	1.055039	1.204526	0.61602	1.730654	1.241318	0.348483	1.518858	-0.046919	-0.429072	1.850465	0.072136	0.389462	0.732762	-0.852461	0.922858	-0.832369	-1.957594	-0.466908	-0.040492	0.426915	-1.852174	-2.001909	0.051897	0.509217	-0.734348	1.057304	1.68072
-1.070948	2.110958	0.165737	-0.826866	1.335717	0.578079	0.545314	1.457037	0.72406	-0.628165	0.371796	1.037625	1.783137	0.416643	1.717093	1.588991	1.219233	1.080391	1.435735	-0.648114	-0.782297	1.152448	0.829103	-0.498228	1.329831	-0.459211	-0.482836	0.765274	0.218562	0.029868	-0.561316	0.238292	0.068338	1.735487	-0.912059	1.389779	0.184022	1.827482	-0.34559	-0.541683
1.141089	1.349554	-1.302313	3.311988	0.966499	-0.297098	2.713767	-0.160008	-0.008683	-0.641605	1.71998	1.065443	-1.179124	-0.668677	-0.22309	-2.804676	2.00771	0.552321	0.509448	-0.53933	-0.775669	-1.232903	-0.661672	0.022111	0.763775	-0.655423	-0.441456	0.284269	-0.742136	-2.150979	-0.337135	1.06201	0.492625	-0.278855	0.379793	1.060119	1.412664	-2.391969	0.463402	1.669271
-3.331172	-1.098505	0.08711	1.494684	2.940629	-1.18731	2.77337	-0.408013	0.573997	2.155464	-3.067196	-0.191531	-1.465142	1.235595	2.768839	4.186486	-5.283561	3.812642	1.195775	4.406142	6.002304	1.053376	-1.055098	0.758566	-2.682578	-0.994446	3.508563	2.502102	-2.598007	-1.202408	4.080832	-0.541318	1.296363	0.75137	-1.191048	2.788666	3.310564	1.071267	-1.233499	3.736288
1.400536	3.264964	0.74516	1.347327	-0.397369	0.614662	1.538999	-0.036211	-0.023469	-2.331357	2.807873	-0.690266	-1.254053	-0.545357	-0.492829	1.780226	-0.453809	1.326106	1.538983	3.175879	-4.03217	-0.0309	-0.03156	1.323908	-1.34264	-3.497095	2.043224	1.709539	2.990074	0.025552	-0.54027	-0.794223	1.822048	0.446239	-2.585084	-2.309227	-1.38835	2.997103	0.253017	-1.09222
0.983323	-2.122353	-1.058704	0.343509	0.56553	0.665647	4.870821	4.23655	-0.893893	-3.152618	1.797651	0.088978	1.545116	4.706155	-3.127662	4.838151	0.429792	-0.742757	-5.965217	0.873224	-6.459697	1.545817	2.037893	-0.425109	-1.466979	3.529075	-0.900175	1.932652	1.909065	-3.812831	-2.166829	0.644481	-0.119122	0.184275	2.349008	3.802912	-1.668711	-1.281395	1.30501	7.432588
1.110307	1.751301	0.78858	1.325587	1.84508	-0.029538	1.721368	1.242629	1.685994	0.278602	0.641751	1.147728	1.627293	-0.042691	1.594922	0.512407	0.451282	1.228671	1.521318	0.811933	0.752798	0.369847	-1.155613	-0.808512	0.844423	-0.114911	0.664918	0.132074	-0.161579	-0.800221	-0.257987	0.147547	0.057466	-0.703994	0.530141	2.029031	-1.115499	0.380933	-0.576922	-0.675154
0.623522	0.244115	0.021534	-0.173305	0.434495	0.534691	3.069898	4.587417	3.861661	0.524903	-0.600728	3.054504	1.992669	0.112914	0.050183	-2.454779	2.920068	-0.333365	-0.843136	-0.493856	-0.945487	-2.108634	-2.543836	-1.298154	1.053779	1.721637	-3.03013	0.48483	-3.491841	-1.24567	0.370697	-0.036694	-0.851545	0.730628	0.581701	1.771003	-5.382295	2.251545	0.110955	0.238752
-1.665649	4.213074	-5.232614	-0.963398	4.174818	1.423831	-1.97212	-1.545665	1.408526	-2.060008	1.938992	2.608412	3.016275	1.082778	0.480017	3.219306	2.537004	0.128914	-0.015873	0.559418	-0.6624	1.326291	2.390693	-1.928702	-1.294858	0.615067	-1.101643	-1.238522	-2.509324	-2.259566	-0.347994	2.676176	2.917267	-2.520057	0.655747	-1.541194	1.009106	-0.479403	-5.476435	3.13532
0.690873	-0.895844	0.3591	0.483813	4.108163	1.137834	-0.675537	-0.34838	0.825525	-1.616126	6.986709	0.37724	-1.005296	2.704319	-0.114763	1.916512	3.129609	2.288444	4.784583	-0.013502	-0.523805	-1.522681	-1.207883	3.179352	1.618754	-0.52623	1.373419	0.161966	-1.878047	-2.984792	0.37845	1.032786	-0.492129	0.70811	-1.493117	1.911966	-1.386371	4.293265	-1.849796	0.672391
3.060115	3.435459	2.500145	2.927611	3.075053	-2.222475	-0.762747	1.436653	1.306569	-2.403695	0.231166	2.242569	0.730999	-0.813243	1.713642	-1.475888	0.533134	-1.046088	1.340552	-0.471078	-1.818941	-6.101854	-0.929194	-0.830139	2.189933	0.473841	2.593346	-0.573909	-1.207113	-1.399678	1.092448	-4.10509	-1.120128	0.463874	-1.733289	0.480307	-1.129896	0.303798	-0.566554	-1.771045
-2.231323	4.742747	-4.068513	-1.745945	-0.180439	-1.512394	-9.378415	3.229751	-1.644517	7.125881	0.149983	-2.004341	8.189062	-2.387507	4.932046	5.178109	1.665534	4.72136	-2.327243	1.457419	-2.054081	-13.357722	-2.12361	-4.524433	1.868451	7.226211	2.961914	-0.511974	-5.636546	2.94547	6.757974	9.599112	-2.693113	0.634814	0.157873	3.586893	-3.374234	-3.509552	-1.6659	-0.937269
1.12563	0.831858	0.534422	0.291863	0.69491	0.752675	0.798709	-0.179838	2.007312	2.100847	0.545717	0.430109	0.046497	1.358636	1.884992	-0.899606	1.059721	1.516521	2.204216	1.233854	-1.313366	-0.234555	0.823385	-1.294067	-2.40677	0.27955	-0.740228	1.105508	0.570453	-0.530393	0.534472	0.705019	-0.410096	-1.103969	-0.622625	0.688021	0.36298	-0.82949	-1.208301	-0.301083
4.411931	-1.884744	-1.150596	-2.085948	0.552715	-1.735733	1.479813	1.676094	1.050461	2.824404	2.185509	1.130111	-0.136289	2.44958	2.934129	1.278287	-2.288277	-2.549436	-1.178941	-1.010189	-1.493883	0.454805	-1.145319	-0.435384	0.688962	1.701587	-2.186745	-0.433893	-2.296472	0.488089	-1.732636	1.101861	-0.01301	-0.360083	-0.634212	-0.149801	1.160553	1.828998	-0.391457	-0.996968
0.161445	0.449508	0.887075	2.75697	0.945754	4.429324	1.613965	4.080511	0.586343	2.56163	0.489698	-1.092009	5.171155	1.186656	0.78824	1.189067	1.134243	-1.359422	0.859196	-2.235504	-0.659799	-0.113247	1.563033	0.211649	-0.093318	-2.006958	-0.782675	-1.875662	2.031414	2.54409	0.174204	1.142994	-0.53695	-0.124102	0.591072	-3.019044	1.195959	-0.532446	1.371195	1.148781
-0.096624	2.189355	0.032905	-0.39779	0.911491	-0.022746	0.582773	1.935417	3.063038	-1.535955	-1.428317	0.606864	-1.049223	0.705426	3.202005	-1.581825	2.868952	3.794175	0.818929	-2.046858	-1.213881	-0.949993	-0.080189	0.522931	-0.429272	2.544231	0.942934	1.158351	1.184957	-1.257855	-0.342317	-1.604407	0.763316	1.049604	0.658587	1.246091	3.706447	-1.835813	0.393003	1.264914
1.645326	3.23161	0.730785	-0.83222	1.61573	2.002804	2.74131	-0.594798	2.095225	1.270695	0.720966	1.269291	2.043563	1.63928	1.683771	0.027572	0.585442	-0.448744	1.236201	0.048154	0.266516	-0.438597	2.240775	0.226672	-1.210572	0.806229	0.314718	1.363805	-0.05703	-0.832325	-1.297682	0.925793	3.706908	0.400922	2.166872	-0.365969	0.042422	-0.081584	0.562542	-1.076005
-2.439625	-0.269748	-1.643441	-0.636537	3.400335	-0.682947	-4.219103	1.962685	4.315175	-0.449208	0.67327	-4.232147	4.125251	0.889945	2.818762	2.732492	1.563918	-0.042313	-1.420813	5.270992	-1.798302	-4.197125	-1.801816	-4.136011	4.487049	-1.433396	-1.557798	2.171697	0.1191	0.757859	4.067994	-1.67891	-0.678134	-1.640044	2.078796	5.628989	0.909379	-0.543134	-2.613775	4.030223
2.294898	-0.975251	-0.450568	-0.567892	1.706293	0.487936	-0.608572	-0.125775	1.368414	2.367284	1.695788	0.873448	0.243645	0.970364	0.778147	-0.355147	-0.507287	1.743844	0.81531	1.990365	0.586745	0.650005	-1.020015	-0.818542	-0.172729	2.931311	-0.15057	-2.520132	-1.21057	-0.519126	1.427181	1.179908	0.44988	0.545778	3.69162	-1.246447	1.240664	1.544455	-4.580813	0.658206
0.211678	2.301133	0.144988	2.503471	2.191224	-2.940038	1.583765	3.266157	3.098266	0.534385	-1.689396	2.351433	1.239848	-1.108752	-0.104169	1.005766	0.964334	0.612907	0.038531	3.68411	-1.501596	-2.96494	1.391535	0.04856	0.826898	-0.313879	2.622411	0.963521	2.115174	1.602413	-1.389034	0.006549	-3.728257	3.243509	-0.861455	-0.986256	1.705357	-0.535749	1.738334	-2.296656
-0.494726	1.143186	0.745991	1.356066	0.281055	0.076324	0.719914	-1.168234	1.711012	2.110391	1.240529	-0.016137	-0.022656	0.327605	-0.80419	2.173414	0.504248	1.967813	1.162151	-0.497543	-1.609486	0.020336	1.309808	-1.814881	-1.738279	0.017001	2.033774	-0.028945	0.578666	1.333382	-1.752504	-2.351757	0.964031	1.074387	-0.349641	0.473113	1.349192	2.407595	-0.447188	2.093199
-1.014124	1.520187	0.527162	1.949898	1.484261	2.147695	0.246821	1.229805	0.245101	1.085121	0.808431	0.924664	2.541468	1.372213	0.232241	2.199295	0.794999	-0.131879	0.56317	1.913656	0.762756	0.619356	-0.858466	-1.457347	-0.362163	-2.219565	-0.068677	0.514159	1.15349	1.342477	0.09316	0.24282	0.31447	-1.898342	-1.392967	-1.365638	-0.985017	0.357341	0.710164	1.249512
1.307501	1.652291	-0.751678	-1.283776	-1.250898	2.935806	1.015232	-4.279243	1.800115	-0.660542	-1.041803	-0.651915	-2.005413	-4.966471	3.522512	2.296476	-2.80823	2.337662	-4.389569	-0.655566	1.624448	0.290036	1.424705	3.850328	-1.757004	1.543104	2.131907	1.38767	0.520443	-1.812136	4.504785	5.461116	1.275967	2.658131	-1.21722	-2.461349	-0.983048	4.681997	-2.579143	0.230126
1.847301	1.134752	2.009862	2.809229	-0.818675	0.029546	0.808526	0.668856	-0.706048	1.864437	1.670877	0.284456	6.034541	0.453283	1.855111	0.84955	0.358636	1.204171	-0.631888	-0.105075	-0.207452	0.707257	0.482374	-0.824126	1.210133	-0.622441	-1.538629	-1.727948	-0.528591	0.454643	2.28183	0.349586	-0.500909	0.850677	-0.279837	0.047072	-0.887084	-0.836236	0.786387	1.729503
1.364814	1.712278	0.270225	1.233895	3.307834	3.076626	-0.142928	4.357466	1.598017	2.243379	1.231432	0.376517	2.055987	-0.054562	0.163368	1.246719	-3.903758	-0.173623	3.561019	2.578925	-1.430459	-0.901872	-1.810259	1.096436	2.29247	0.093159	2.099512	-1.123931	1.064288	2.44094	-2.054393	-1.445385	3.111879	-1.067824	3.367189	2.594881	-0.650084	2.835123	-1.038645	3.099673
1.340938	1.43585	1.727222	1.901118	1.580547	-1.974772	-1.065378	0.987045	1.745584	-0.059688	1.022406	-1.2877	-1.481057	0.317076	1.484919	2.049113	3.920071	-0.197475	1.943341	1.334884	1.072717	-1.512866	1.239096	0.993032	1.254972	-1.278143	-0.132187	0.229888	0.004166	1.048	1.34526	0.161737	-0.148309	-1.78238	-0.805676	-2.657978	0.45363	-0.846555	-1.763739	-0.08641
0.590131	0.17905	2.432528	-2.319996	0.928991	0.075008	0.758362	4.75637	1.203923	-0.499745	2.897765	2.595532	1.541433	2.659346	0.119046	-0.046508	0.544098	2.671238	1.167031	1.982397	2.683528	-0.840479	-1.360059	-2.534089	-0.787472	0.693367	-0.22576	1.112529	0.619785	-0.979289	-1.34356	0.050579	-0.251018	-1.661214	-1.909995	-5.816226	0.249461	0.939395	-1.388563	0.339831
-3.720046	1.43892	1.283207	1.756886	2.845342	3.00382	0.94234	-0.142558	0.671346	0.798186	0.150037	1.139511	1.448346	-1.903768	-1.616574	-0.101152	-0.541248	-0.443697	5.791262	0.478788	0.590505	1.815514	0.069664	1.136995	-0.757033	2.338619	-0.25993	-0.081291	-0.22888	-2.702842	1.991324	-3.212594	-1.53025	-1.273107	1.612788	0.944444	1.761207	0.917098	-0.476326	0.826604
-0.111725	0.052227	4.063247	1.905733	0.503734	-3.497728	0.011053	2.943157	0.742836	1.133635	4.724787	-1.188425	0.198818	-0.087036	0.342912	1.05354	-0.298067	-1.348399	-0.550251	2.558596	-1.243189	1.334624	1.276201	0.481032	1.733435	-2.797634	4.026481	0.198561	-0.928048	0.287073	2.701637	0.00601	0.110728	-1.868899	-2.38012	3.165243	0.464194	0.799	0.166758	-0.685636
-7.129958	1.116018	1.375213	2.087501	-0.208149	2.791326	-4.971997	2.050769	0.825357	-0.046092	-1.982616	-0.817288	0.304373	-0.189557	-1.037475	-3.636174	1.863624	-2.738781	0.2965	-0.000897	0.351733	2.908535	-0.321944	-3.524029	-3.678102	-3.079708	1.261038	-1.165671	-0.217865	-4.232728	-6.736075	0.394374	0.505365	-2.351528	-3.902725	-7.883944	3.884659	2.144918	4.418594	4.042836
-0.277621	0.19571	1.275721	1.788176	0.778681	1.528811	1.137854	1.00884	0.568677	0.270337	1.435897	0.491857	0.484053	3.265743	2.20791	0.50272	0.867423	0.357554	0.975578	-0.125924	-1.23781	-0.505332	0.296959	1.23841	-0.27199	1.349542	0.7466	-0.1571	0.718437	-0.482404	0.328344	0.928037	-0.208068	-1.037178	0.60227	-0.118554	0.406419	0.609823	-1.310374	-0.355942
3.927404	8.22089	-0.646835	4.758155	-11.23419	-5.447166	-4.670126	2.33732	6.203457	1.706223	1.92282	5.754752	-2.258778	-7.097233	-7.202854	15.824787	5.745535	-2.898457	5.182045	-4.299539	-5.05871	3.492897	2.282271	2.582837	-3.907585	-0.752963	0.606014	4.587728	-3.487459	0.367701	4.215403	-0.34994	2.647159	-0.279916	-5.190368	-6.928357	-8.196517	1.920216	11.500546	5.900677
1.135603	2.247571	2.750088	0.3577	0.971438	0.747509	0.38922	-1.067519	1.295639	0.921475	0.850098	0.747156	1.197056	0.502771	2.390815	1.935941	1.490352	0.608654	1.78406	0.955042	0.314786	-0.619748	0.321341	-1.103207	-0.299803	-1.454585	0.241953	-1.026207	-1.748188	0.069228	0.097474	2.773699	-0.737459	2.940465	-1.090599	-0.584015	-0.09163	-2.195955	0.30552	-1.021298
-0.656632	2.434805	2.471106	-1.096103	-0.071049	2.035998	-1.064639	2.301728	2.148243	-0.820473	1.881186	-1.553364	0.903923	0.609856	-0.500078	4.328292	0.785263	2.214759	2.257113	3.063021	3.614886	-1.96766	-1.683834	1.115598	-1.083303	-0.532934	1.453989	4.412098	0.498629	0.847294	-2.458141	-1.619057	1.347653	0.185774	-1.364471	0.214549	0.162762	-0.205714	-0.78177	-0.885536
2.772513	6.731818	0.674968	1.922115	3.514272	-0.164677	7.412462	0.515061	1.054488	2.774032	1.13301	2.224491	-0.259568	3.83843	6.591719	3.901111	1.448926	3.84046	1.364934	-0.306037	-1.952406	-2.112566	-0.432335	2.65625	-0.654535	0.494822	-0.935193	0.993998	-0.182455	1.871273	0.997173	1.169131	-1.219388	2.72624	3.424496	1.156094	3.317186	-3.169249	1.306775	0.509433
3.353585	2.432412	3.488943	1.895135	0.144391	2.57531	0.414139	2.03613	-2.27983	1.255418	-0.714954	1.903986	1.70433	-1.420741	3.110945	3.069746	3.33753	-0.214945	5.583736	-1.531602	4.650713	2.785722	1.348571	1.18229	-0.306158	1.592946	-2.799093	-2.182267	0.745937	-1.713609	3.408493	-0.970989	1.739377	-0.573448	5.27008	4.893847	-2.369697	2.843771	0.652964	0.015238
0.796593	0.755663	0.76459	1.018681	-0.105249	-0.479589	2.136874	1.990146	2.095738	1.34623	2.078189	0.476035	2.251274	0.457254	1.76977	1.510064	1.068496	1.781043	0.160342	1.900697	-0.626777	-0.110023	-1.565784	-0.732888	0.090876	0.542469	-0.540083	-1.135306	-1.312875	-2.153391	1.837013	0.354956	-0.216982	-0.645766	0.892142	-0.939415	-0.058307	-1.141087	2.320157	1.010247
4.757273	-0.974969	2.142867	-0.199559	8.858818	-0.370954	-1.215654	-3.314434	-1.331913	-2.841124	2.494616	-5.723549	-2.975447	-1.055361	3.09031	2.150763	-3.590823	2.574811	-3.530583	3.617239	1.177566	-4.765733	-0.113516	2.607252	-0.048037	-2.069173	-1.822768	1.040686	5.629579	5.549748	-1.522906	1.885209	-1.605716	-1.028619	-1.614137	-0.049926	-3.936497	-3.872985	3.031919	1.154363
